Sensor Position (Degrees)	Light Intensity (Volts)
182.48333	0.14315
182.51667	0.15894
182.55000	0.18197
182.58333	0.20211
182.60000	0.21419
182.61667	0.22240
182.61667	0.22643
182.63333	0.23658
182.63333	0.23577
182.65000	0.23932
182.65000	0.24173
182.66667	0.24592
182.68333	0.24431
182.68333	0.24592
182.70000	0.24705
182.70000	0.24673
182.73333	0.23722
182.73333	0.23303
182.75000	0.23464
182.75000	0.23432
182.76667	0.23158
182.76667	0.22756
182.76667	0.20501
182.75000	0.18165
182.75000	0.18503
182.75000	0.19582
182.75000	0.20033
182.75000	0.19856
182.75000	0.20227
182.75000	0.20420
182.75000	0.20339
182.75000	0.19921
182.75000	0.20323
182.75000	0.20211
182.75000	0.18278
182.75000	0.17810
182.75000	0.17746
182.75000	0.20291
182.75000	0.20017
182.75000	0.20452
182.75000	0.20501
182.75000	0.20517
182.75000	0.20259
182.75000	0.20404
182.75000	0.20565
182.75000	0.20388
182.75000	0.20420
182.75000	0.21596
182.75000	0.23883
182.75000	0.24785
182.75000	0.06583
182.75000	0.05745
182.75000	0.05472
182.75000	0.05568
182.75000	0.05488
182.75000	0.07985
182.75000	0.29940
182.75000	0.07598
182.75000	0.02862
182.75000	0.02669
182.75000	0.04264
182.75000	0.02733
182.75000	0.02749
182.75000	0.04070
182.75000	0.15249
182.75000	0.02749
182.75000	0.03023
182.75000	0.03007
182.75000	0.04698
182.75000	0.04731
182.75000	0.06358
182.75000	0.26106
182.75000	0.02894
182.75000	0.02588
182.75000	0.02427
182.75000	0.01928
182.75000	0.02266
182.75000	0.02701
182.75000	0.02169
182.75000	0.03039
182.75000	0.03136
182.75000	0.30536
182.75000	0.12817
182.75000	0.07405
182.75000	0.06954
182.75000	0.06374
182.75000	0.05472
182.75000	0.05729
182.75000	0.05536
182.75000	0.05649
182.75000	0.05762
182.75000	0.05987
182.75000	0.06358
182.75000	0.06035
182.75000	0.06132
182.75000	0.22723
182.75000	0.03909
182.75000	0.04344
182.75000	0.02910
182.75000	0.02765
182.75000	0.02798
182.75000	0.02782
182.75000	0.02669
182.75000	0.02814
182.75000	0.08790
182.75000	0.13783
182.75000	0.06100
182.75000	0.05697
182.75000	0.05649
182.75000	0.05278
182.75000	0.05085
182.75000	0.27943
182.75000	0.02492
182.75000	0.02266
182.75000	0.02169
182.75000	0.01944
182.75000	0.01976
182.75000	0.02153
182.75000	0.01976
182.75000	0.01976
182.75000	0.00929
182.75000	0.31084
182.75000	0.04811
182.75000	0.05327
182.75000	0.05472
182.75000	0.05504
182.75000	0.05359
182.75000	0.05439
182.75000	0.05327
182.75000	0.10240
182.75000	0.14702
182.75000	0.02878
182.75000	0.02298
182.75000	0.02411
182.75000	0.04570
182.75000	0.31309
182.75000	0.15169
182.75000	0.07840
182.75000	0.07501
182.75000	0.07646
182.75000	0.08919
182.75000	0.08887
182.75000	0.08629
182.75000	0.09048
182.75000	0.09901
182.75000	0.11109
182.75000	0.14460
182.75000	0.29215
182.75000	0.02314
182.75000	0.02765
182.75000	0.26412
182.75000	0.05520
182.75000	0.05005
182.75000	0.05504
182.75000	0.02765
182.75000	0.02427
182.75000	0.02153
182.75000	0.02137
182.75000	0.02331
182.75000	0.02459
182.75000	0.02556
182.75000	0.04940
182.75000	0.05101
182.75000	0.05005
182.75000	0.05214
182.75000	0.05439
182.75000	0.05230
182.75000	0.05037
182.75000	0.05311
182.75000	0.05053
182.75000	0.05198
182.75000	0.05391
182.75000	0.04876
182.75000	0.03055
182.75000	0.02540
182.75000	0.02572
182.75000	0.02476
182.75000	0.02121
182.75000	0.02331
182.75000	0.02218
182.75000	0.02395
182.75000	0.02379
182.75000	0.05294
182.75000	0.05488
182.75000	0.05359
182.75000	0.05198
182.75000	0.06921
182.75000	0.12608
182.75000	0.26557
182.75000	0.02814
182.75000	0.02653
182.75000	0.03925
182.75000	0.03796
182.75000	0.02395
182.75000	0.02314
182.75000	0.02395
182.75000	0.31792
182.75000	0.05842
182.75000	0.05391
182.75000	0.05584
182.76667	0.05923
182.76667	0.06648
182.76667	0.06873
182.76667	0.07453
182.76667	0.11448
182.76667	0.11818
182.76667	0.12318
182.76667	0.12302
182.76667	0.17166
182.76667	0.21032
182.76667	0.16071
182.78333	0.16957
182.91667	0.21612
183.03333	0.47127
183.11667	0.68841
183.16667	0.90426
183.23333	1.07839
183.30000	1.11125
183.35000	1.04585
183.36667	0.99350
183.40000	0.92230
183.45000	0.79924
183.46667	0.71386
183.48333	0.66232
183.48333	0.64347
183.48333	0.64476
183.48333	0.65265
183.48333	0.65362
183.48333	0.65330
183.48333	0.65587
183.48333	0.66699
183.48333	0.66876
183.48333	0.67553
183.48333	0.66618
183.48333	0.66844
183.48333	0.66618
183.48333	0.66763
183.48333	0.66973
183.48333	0.66989
183.48333	0.67069
183.48333	0.67279
183.48333	0.66892
183.48333	0.66763
183.48333	0.64717
183.48333	0.64379
183.48333	0.66264
