Sensor Position (Degrees)	Light Intensity (Volts)
182.21667	0.54247
182.21667	0.54296
182.21667	0.54779
182.21667	0.54585
182.21667	0.54908
182.21667	0.54972
182.21667	0.54440
182.21667	0.54811
182.21667	0.54714
182.21667	0.54827
182.21667	0.53941
182.21667	0.54489
182.21667	0.54360
182.21667	0.54489
182.21667	0.54924
182.21667	0.54618
182.21667	0.54602
182.21667	0.54892
182.21667	0.54779
182.21667	0.54602
182.21667	0.54537
182.21667	0.54650
182.21667	0.54747
182.21667	0.54569
182.23333	0.54457
182.23333	0.53716
182.23333	0.54714
182.23333	0.54457
182.23333	0.54585
182.23333	0.54682
182.23333	0.54682
182.23333	0.54859
182.23333	0.54650
182.23333	0.54730
182.23333	0.54521
182.23333	0.54811
182.23333	0.54940
182.23333	0.54875
182.23333	0.54908
182.25000	0.54956
182.25000	0.51187
182.26667	0.46773
182.26667	0.43068
182.26667	0.38365
182.26667	0.34225
182.26667	0.29408
182.26667	0.25816
182.26667	0.21548
182.26667	0.16329
182.26667	0.10642
182.26667	0.05085
182.28333	0.01396
182.28333	0.00446
182.28333	0.00381
182.30000	0.00559
182.31667	0.00591
182.31667	0.00478
182.31667	0.00398
182.31667	0.00236
182.31667	0.00349
182.31667	0.00462
182.31667	0.00462
182.31667	0.00543
182.31667	0.00559
182.31667	0.00607
182.31667	0.00543
182.31667	0.00559
182.31667	0.00269
182.31667	0.00188
182.31667	0.00253
182.31667	0.00365
182.31667	0.37785
182.31667	0.35964
182.31667	0.01541
182.31667	0.00816
182.31667	0.00736
182.31667	0.02298
182.31667	0.41618
182.31667	0.41312
182.31667	0.40829
182.31667	0.40426
182.31667	0.41731
182.31667	0.13800
182.31667	0.00253
182.31667	0.00365
182.31667	0.00446
182.31667	0.00236
182.31667	0.00285
182.31667	0.00462
182.31667	0.16264
182.31667	0.00269
182.31667	0.00333
182.31667	0.00462
182.31667	0.00253
182.31667	0.00381
182.31667	0.00414
182.31667	0.00301
182.31667	0.41586
182.31667	0.02282
182.31667	0.33951
182.31667	0.34724
182.31667	0.06905
182.31667	0.00446
182.31667	0.00172
182.31667	0.07566
182.31667	0.43133
182.31667	0.20066
182.31667	0.10948
182.31667	0.41812
182.31667	0.43777
182.31667	0.40604
182.31667	0.36125
182.31667	0.37978
182.31667	0.41490
182.31667	0.41924
182.31667	0.41828
182.31667	0.41296
182.31667	0.33645
182.31667	0.19760
182.31667	0.04360
182.31667	0.00365
182.31667	0.02331
182.31667	0.41490
182.31667	0.00398
182.31667	0.00414
182.31667	0.00285
182.31667	0.05085
182.31667	0.00236
182.31667	0.00301
182.31667	0.00381
