Sensor Position (Degrees)	Light Intensity (Volts)
142.36667	0.17445
142.36667	0.17187
142.36667	0.17300
142.38333	0.17107
142.38333	0.17735
142.38333	0.17703
142.38333	0.17187
142.38333	0.17252
142.38333	0.17912
142.38333	0.18009
142.38333	0.17510
142.38333	0.17204
142.38333	0.17671
142.36667	0.17977
142.36667	0.17864
142.36667	0.17477
142.36667	0.17719
142.36667	0.17397
142.36667	0.17059
142.36667	0.16720
142.36667	0.16833
142.35000	0.17107
142.35000	0.17365
142.35000	0.16978
142.35000	0.16833
142.33333	0.17187
142.33333	0.16946
142.33333	0.17042
142.31667	0.16994
142.31667	0.17365
142.30000	0.16817
142.30000	0.17590
142.28333	0.17187
142.01667	0.18154
141.20000	0.16736
140.58333	0.04008
140.53333	0.01785
140.55000	0.01141
140.55000	0.00770
140.55000	0.01382
140.55000	0.01350
140.55000	0.01205
140.55000	0.00561
140.55000	0.01076
140.55000	0.00963
140.55000	0.02027
140.55000	0.01656
140.55000	0.03042
140.55000	0.04927
140.55000	0.10920
140.55000	0.11565
140.55000	0.14400
140.55000	0.15496
140.55000	0.16060
140.55000	0.15609
140.55000	0.15754
140.55000	0.15673
140.55000	0.16334
140.55000	0.15754
140.55000	0.12982
140.55000	0.11710
140.55000	0.11951
140.55000	0.11758
140.55000	0.12096
140.55000	0.11951
140.55000	0.11838
140.56667	0.12789
140.56667	0.12354
140.56667	0.12145
140.56667	0.12435
140.56667	0.12870
140.56667	0.12435
140.56667	0.12177
140.56667	0.12402
140.56667	0.12773
140.55000	0.12306
140.55000	0.12096
140.55000	0.12483
140.55000	0.12064
140.53333	0.12451
140.53333	0.12112
140.53333	0.12225
140.53333	0.12225
140.51667	0.12757
140.51667	0.12048
140.50000	0.12209
140.50000	0.12515
140.48333	0.13111
140.43333	0.12596
139.96667	0.14465
139.10000	0.13143
138.91667	0.12096
138.93333	0.12145
138.93333	0.11742
138.93333	0.11693
138.93333	0.11597
138.93333	0.12177
138.93333	0.12032
138.93333	0.11983
138.93333	0.12402
138.93333	0.11903
138.93333	0.12531
138.93333	0.12064
138.93333	0.12064
138.93333	0.12580
138.93333	0.12467
138.93333	0.13514
138.93333	0.13272
138.93333	0.13595
138.93333	0.12048
138.93333	0.09583
138.93333	0.10034
138.93333	0.09470
138.93333	0.09535
138.93333	0.10308
138.93333	0.09857
138.93333	0.09905
138.93333	0.10356
138.93333	0.10356
138.95000	0.09889
